date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:21:40	5472/5472	---M--	200	added ('OK')	font/woff2	etag:%2262b211cc-1560%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/lato/S6uyw4BMUTPHjxAwXjeu.woff2	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/lato/S6uyw4BMUTPHjxAwXjeu.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/astra-local-fonts.css?ver=3.8.2)
00:21:41	9032/9032	---M--	200	added ('OK')	font/woff2	etag:%2262b211cd-2348%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCuM73w0aXpsog.woff2	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCuM73w0aXpsog.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/astra-local-fonts.css?ver=3.8.2)
00:21:42	7660/7660	---M--	200	added ('OK')	font/woff2	etag:%2262b211ce-1dec%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCuM73w9aXpsog.woff2	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCuM73w9aXpsog.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/astra-local-fonts.css?ver=3.8.2)
00:21:43	3388/3388	---M--	200	added ('OK')	font/woff2	etag:%2262b211ce-d3c%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCuM73w2aXpsog.woff2	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCuM73w2aXpsog.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/astra-local-fonts.css?ver=3.8.2)
00:21:45	10592/10592	---M--	200	added ('OK')	font/woff2	etag:%2262b211cf-2960%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCuM73w3aXpsog.woff2	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/montserrat/JTUHjIg1_i6t8kCHKm4532VJOt5-QNFgpCuM73w3aXpsog.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/astra-local-fonts/astra-local-fonts.css?ver=3.8.2)
00:21:46	602/602	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b1b74f-25a%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.7.4.2)
00:21:48	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b729-68c%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:49	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b729-68c%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:50	1304/1304	---M--	200	added ('OK')	font/woff	etag:%2262b1b729-518%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:51	1512/1512	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2262b1b729-5e8%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:53	929/929	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b729-3a1%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:54	14280/14280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b729-37c8%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:55	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b729-37c8%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:56	14176/14176	---M--	200	added ('OK')	font/woff	etag:%2262b1b729-3760%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:57	14100/14100	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2262b1b729-3714%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:21:59	46770/46770	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b1b729-b6b2%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:00	158/158	---M--	200	added ('OK')	image/svg+xml	etag:%2262b1b72a-9e%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:01	547/547	---M--	200	added ('OK')	image/png	etag:%2262b1b728-223%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:03	1359/1359	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b1b72a-54f%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:04	4634/4634	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b1b72a-121a%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:05	3110/3110	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b1b72a-c26%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:07	804/804	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b72a-324%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:08	6797/6797	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b72a-1a8d%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:09	2800/2800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b72a-af0%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:10	4662/4662	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b72a-1236%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:11	2185/2185	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b72a-889%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
00:22:13	210192/210192	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b717-33510%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.15.0	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
00:22:14	92444/92444	---M--	200	added ('OK')	font/woff2	etag:%2262b1b717-1691c%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.15.0	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
00:22:15	113372/113372	---M--	200	added ('OK')	font/woff	etag:%2262b1b717-1badc%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.15.0	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
00:22:16	210032/210032	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2262b1b717-33470%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.15.0	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.ttf	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
00:22:18	316720/316720	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b717-4d530%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.15.0	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
00:22:19	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b717-20cca%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:21	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b717-20cca%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:22	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2262b1b717-12bdc%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:24	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2262b1b717-15fcc%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:25	134040/134040	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2262b1b717-20b98%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:27	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b717-84f2%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:27	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b717-b6819%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:28	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b717-84f2%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:29	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2262b1b717-33dc%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:31	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2262b1b717-3f94%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:32	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2262b1b717-83c8%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:33	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b1b717-2354a%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:35	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b717-31916%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:36	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b1b717-31916%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:37	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2262b1b717-13174%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:38	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2262b1b717-18d14%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:40	202744/202744	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2262b1b717-317f8%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.6)
00:22:42	3829/3829	---MCZ	200	added ('OK')	text/css	etag:W/%2262b21057-ef5%22	https://wudroz-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-201.css?ver=1655836759	C:/Users/Partha/Desktop/Survey%20Form/Pharmacy/wudroz-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2012f62.css	(from https://wudroz-b34262.ingress-erytho.ewp.live/all-courses/)
